Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Moldova,MDA,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.61,,,22.21,,,51.94,,,,70.78,
Moldova,MDA,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.234434,30.77264842,35.18463435,37.29885382,32.85558114,30.4818974,26.99522208,23.9695315,24.36249966,25.83280542,29.26104627,29.06335488,28.00316976
Moldova,MDA,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.275,11.24166667,9.858333333,9.15,7.993333333,8.91,7.760833333,9.321666667,6.738333333,5.823333333,6.045833333,6.248333333,3.815,3.13,5.601666667,8.690833333,6.865176986,5.786206378,5.065833333,5.295833333,2.178535242,3.550009855,4.59010101,4.356666667,3.645833333,4.350833333,3.941666667,2.480833333
Moldova,MDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.826264,1613.603989,486.4256238,29.86561041,23.5056773,11.77283245,7.695765175,39.25598069,31.29930158,9.764662858,5.301243903,11.74607921,12.52427684,11.95918372,12.77775578,12.36716684,12.78304726,-0.062718597,7.483850864,7.687251034,4.546334274,4.597878974,5.088785546,9.676240331,6.35930898,6.570229975,3.045053973,4.837783514,3.765971222,5.10641129,28.73729768
Moldova,MDA,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.21713841,18.34011836,21.56400349,19.33693767,20.45212211,22.29441919,25.14138586,28.98703067,30.86163992,36.75384941,42.03446462,43.70134607,51.17768508,50.34927666,54.08666373,43.04442026,41.58442723,47.04788063,52.52320998,49.99307326,43.61816092,44.36736129,43.77993589,44.00341045,43.61114453,53.88723468,49.47703991,45.98229924
Moldova,MDA,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3427.4992,-6942495.562,41435616.51,187009994.8,238853979.7,262369600.6,472080236.6,-620100951.4,181714528.8,1122481115,1307695035,1942617253,2793418901,4891717788,7340009775,9469528221,11704992433,12534008460,16218772520,18122440206,16444773608,23153019940,32078724385,44188376377,49281858346,61509099611,67857322181,71722415415,74150759732,86611227003,92771452044,95954134388
Moldova,MDA,Total reserves minus gold (current US$),FI.RES.XGLD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452050.052,76335740.68,179920345.9,257008836,311957990.3,365985641.7,143562514.4,185700972.2,222490325.1,228532262.2,268855942.3,302270799.1,470258874.8,597448067.5,775478572,1333684647,1672406461,1480265227,1717685353,1964977529,2511050590,2817768125,2153803425,1754245817,2203196271,2800178703,2992183372,3056030628,3779071902,3897595634,4469870951
Moldova,MDA,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4078013,18.25140627,15.20154165,32.62262544,30.11741433,19.85292618,24.80570907,29.84183362,26.79913399,25.97807821,26.54322165,26.89966414,20.50413339,15.06402574,19.8961542,31.13389553,38.5812639,40.3298902,38.71939739,39.78887515,31.12405708,50.90209197
Moldova,MDA,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.11,40.11,41.5,44.68,49.6,48.69,49.19,52.74,53.2,54.04,56.23,34.56,34.54,34.71,35.33,32.39,30.49,29.86,
Moldova,MDA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.151478928,4.150534549,4.150534549,4.15053455,4.15053455,11.4305804,11.4305804
Moldova,MDA,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,1.62,1.62,1.62,0.72,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,,
Moldova,MDA,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.81609781,50.09176045,53.78235666,57.97205797,62.76945321,64.75180877,66.82303956,68.98925947,71.2571563,72.50289969,73.8532643,75.32200743,76.92540896,78.68287741,80.2798103,82.04860921,81.50523118,80.93369496,80.33175355,79.78431731,79.20481625,78.68184464,77.65830346,77.26190476,77.34282325,69.4047619,69.53405018,69.28571429,72.875,,
Moldova,MDA,Total fisheries production (metric tons),ER.FSH.PROD.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3059,2365,1330,1529,1093,1228,1148,824,1735,1737,2373,3466,5735,6356,6851,7526,7836,8226,8844,9050,9130,9130,11130,11296.05,12141.4,12213,12660,12730,12650,12905,
Moldova,MDA,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,,1.08,,1.4,,1.16,,0.69,,,,,,
Moldova,MDA,Population in largest city,EN.URB.LCTY,223279,233725,244674,256137,268154,280699,293849,307616,322048,337114,352071,366657,381868,397667,414142,431299,449193,467776,487156,504548,519100,534030,549410,565234,581536,598261,615492,633219,651482,659162,654352,649577,644831,640132,635461,630824,626214,621651,617115,612612,608135,603704,599299,594926,590578,584870,578714,572623,566587,560632,554731,548892,543107,537398,531742,526146,520608,515129,509707,504342,499034,494425,490632
Moldova,MDA,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,
Moldova,MDA,"Fish species, threatened",EN.FSH.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,
Moldova,MDA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.75753604,51.52501017,66.12903226,61.70588235,58.435916,52.14465938,58.57002938,55.31686359,58.83748517,61.06442577,62.2324159,63.15789474,57.75862069,55.85106383,49.39919893,49.09090909,50.59920107,50.33921303,50.88676671,52.13204952,47.51592357,45.12820513,46.65792923,41.64179104,45.10344828,,,,,,,,
Moldova,MDA,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9958584,,,,,99.58095763,,,,,96.95501682,,,,,94.06942318,,,,,95.32805208,99.61367939,91.57150909,87.22799237,82.19307259,85.22292464,77.96886673,77.77612446,,,,,
Moldova,MDA,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,0,,,0,,0,,,,,,,,,,,,
Moldova,MDA,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.6,113.3,122.5,89.9,63.3,54.6,49.2,44.4,37.9,25.7,23.7,25,33.8,35.2,36.9,40.1,42.3,42.8,47.1,41.9,67.1,70.2,67.7,67.9,67.7,72.6,78.6,81.5,82.2,77.4,74.2,,
Moldova,MDA,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500.060398,5525.715681,5170.67647,4755.632205,4997.57544,4913.068675,4926.83794,4404.244705,4031.25897,4031.163235,3861.805,3608.6425,3652.235,3701.945,3632.92,3550.445,3437.825,3492.6575,3322.425,3244.38,3411.4275,3448.38368,3435.73736,3428.07854,3465.024721,3469.500901,3457.098625,3490.906349,3447.294074,3342.571798,3287.202022,,
Moldova,MDA,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732.110398,2678.747446,2234.84,1940.5275,2259.7525,2158.3775,2085.965,1785.44,1532.1725,1455.395,1351.055,1235.9425,1308.335,1335.345,1244.02,1138.745,1095.375,1070.4575,865.975,833.98,863.5775,865.6825,812.085,774.375,777.77,751.395,732.04,744.395,706.13,641.455,597.8325,,
Moldova,MDA,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.504894302,-0.999923568,-0.770628145,-1.214554749,-0.44934793,0.062123062,0.640249701,-90.7229427,-72.21374955,-91.55695147,-31.60553011,-60.89779823,-78.49015629,-31.98133464,40.46699835,65.35843852,75.95801939,341.4914512,-0.529556891,51.94065692,51.94065692,51.94065692,,,,,,,,,,
Moldova,MDA,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.731820976,0.666166977,0.603567473,0.583038875,0.512903776,0.458400242,0.451891122,0.429026038,0.435131666,0.405698353,0.396792768,0.369333727,0.365954697,0.339926054,0.33890996,0.34366171,0.326700357,0.320478118,0.259377309,0.265281734,0.276826301,0.268572928,0.255306727,0.26027265,0.262087178,0.275793238,,
Moldova,MDA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9508.531,6391.581,3380.974,3054.611,2812.589,2570.567,2126.86,1419.129,1283.45,1433.797,1631.815,1767.494,1910.507,1921.508,1870.17,1932.509,2035.185,1976.513,2174.531,2269.873,2086.523,2148.862,2178.198,2291.875,2464.224,,,,,,
Moldova,MDA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000.303,5221.808,5027.457,5863.533,6706.943,3468.982,3120.617,2607.237,1752.826,1921.508,1925.175,2057.187,2104.858,2365.215,2361.548,2178.198,2042.519,1877.504,1983.847,1917.841,1826.166,1723.49,1752.826,1683.153,1727.157,,,,,,
Moldova,MDA,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.628113032,0.7551131,0.910773127,1.021513974,1.219855782,1.309388842,1.520561664,1.575065977,1.646702774,1.866338,2.065847524,1.97404182,2.24020323,2.395064161,2.204684353,1.859842245,2.248084036,1.894725694,2.11950932,2.205678555,4.807830885,6.130717041,6.534627894,8.59170497,8.329096688,,,,,,,,
Moldova,MDA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.14846489,98.88111686,98.76386624,98.44951437,98.3104188,98.10003181,97.75501492,97.41333275,97.54349112,97.16050096,96.83440441,96.71094601,96.84821612,96.68195104,96.46097133,96.91417526,96.67650907,96.72281933,96.24101758,95.94133944,93.81178401,92.52078846,92.24741948,90.0495989,90.01107669,,,,,,,,
Moldova,MDA,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963510.8,4987873.8,10116939.5,17653705.9,30988171.2,74246934.6,79173043.9,39497300.3,24067830,24364653.2,26971806,28032624.2,29448883.9,33749589.4,30614494.4,28215302.8,16250308.6,9465608.9,7604624.6,18205923.6,24202907.2,31845404.4,42912551.5,75122932.8,90795313.9,92058949.7,86554167.7,77990864.9,53795877,41732083.4
Moldova,MDA,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.806230235,7.038735821,31.59056655,32.91012644,36.14647672,,27.05355153,16.9292804,19.37043042,20.69981317,18.94982205,15.02327675,11.87793393,23.2692921,20.05461698,19.600717,13.53455118,18.75754823,14.1478919,12.30696413,9.379301549,8.306546593,10.29381326,13.88517227,14.52127962,
Moldova,MDA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.276068752,2.30221426,8.90388983,9.069664017,7.490026987,7.823777069,5.383073976,4.059344104,5.002970135,5.901191586,5.61795063,4.484379731,4.277545505,6.323171856,5.134571221,4.995020698,3.35565109,5.064586958,3.788052658,3.102776625,2.414020704,2.202973907,2.765341647,4.394842169,4.266857486,
Moldova,MDA,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9699999.809,28809999.47,54270000.46,65819999.69,36360000.61,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2279999.971,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Net official flows from UN agencies, UNECE (current US$)",DT.NFL.UNEC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329.999999,,,,,
Moldova,MDA,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79999.99821,,259999.9905,310000.0024,400000.006,189999.9976,430000.0072,268821.5077,153708.1152,41482.94032,60470.99829,61779.8008,63400.00033,43249.39847,82985.28194,,,
Moldova,MDA,"PPG, other private creditors (NFL, current US$)",DT.NFL.PROP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000000,,-5000000,,-8635000,-537000,-3429000,-402000,-2667000,-3617000,,7008000,-1900000,-1900000,11193000,-2178000,2197000,-5295000,1700000,-3651000,-4990000,-2434000,-478000,728000,429000,,-396000,-653000
Moldova,MDA,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4316000,80095000,-3056000,-46742000,-546000,,-215000,,-1277000,-295000,-908000,-836000,-913000,,-2332000,-2221000,1727000,11062000,-4305000,1737000,1981000,3913000,-76000,-79000,-516000,-1796000,-2260000,-2012000
Moldova,MDA,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24509661.8,7232890.5,31841455.4,-8973806.1,19019550,,,,-4215173.7,-6766508.6,-10552685.7,-11158398.8,-13138271,-7359654.9,2199216.4,7628925.3,18898710.5,19173189,10224265.3,21632186.3,48386645.7,38142334.2,57354491.1,42890310.5,20622762.8,21255238.9,57625319.8,70462558.3,123384146.4,86407911.7,28869542.7
Moldova,MDA,"Net financial flows, IMF nonconcessional (NFL, current US$)",DT.NFL.IMFN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87972727.1,70815492.4,64330869.3,25314775.5,601351.3,-63997837.4,2922117.8,-12386776,-2558915.9,-5839852.4,-22147200.4,-21612188.3,-21544049.2,39716231.3,10993341.1,10937247.4,-14979047.4,174652133.1,151502239,137042233.1,-21531218.9,-29278746.2,-40714526.7,-36896323.3,-44468542.2,-54461934.2,-35134824.3,186026009,31143856.7,141288743.3
Moldova,MDA,"Net official flows from UN agencies, IAEA (current US$)",DT.NFL.IAEA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620000.0048,509999.9905,1320000.052,400000.006,790000.0215,779999.9714,500000,1029999.971,230000.0042,67809.20923,5650.779698,565133.5716,281638.1454,1044998.169,841022.9087,1065781.832,
Moldova,MDA,"Net financial flows, bilateral (NFL, current US$)",DT.NFL.BLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5618000,29545554.5,30059000,53816017,-13005417.4,133122367,-2528787.1,-10031710.1,-3790951.7,-7300300.5,-8129542.7,-2094536.4,-35457800.2,1037714,-19432019,-11936030.8,-12911864.4,-20023438.1,-5237079.5,-36092154,-22374096.8,-25471766.7,-4880077.2,22702737.5,57838175,82900542.9,-51842530.2,-56719383,-59938394.9,-55325773.5,94361219.2
Moldova,MDA,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28112000,98796000,152402000,141642000,169889000,206891102.1,275769000,294477000,293801000,330864000,364747000,385763000,370582000,393389000,432385000,440050000,442566000,479489000,509592000,561430000,568750000,564322000,570071000,634407000,696220000,712386000,715612000,791671000,813409000,927507000
Moldova,MDA,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.216075308,0.664238293,2.605625584,0.353112198,2.404788028,2.388920754,68.74897196,53.81368282,49.62933078,42.33080712,35.58250924,38.34265709,43.68015934,43.94038737,44.43551105,59.37231799,54.10374368,45.05792815,34.60480093,43.51173521,36.21506121,36.67238593,39.47440069,41.24584572,41.91273803,37.73316427,48.94345442,46.01825273,35.58798772
Moldova,MDA,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3878000,9477000,18630000,43972000,71645000,111213000,197380000,267311000,338291000,409882000,458455000,540223000,717964000,1157773000,1214284000,1202564000,1906232000,2042001000,2263337000,2606029000,2649963000,3182863000,3101494000,3314605000,3475716000,3609728000,3489792000,3953058000,4007648000
Moldova,MDA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38504010,277649585.7,502493296.4,695156112.5,847654629.7,1082410828,1070923032,1186611254,1841764697,1790545239,1964800771,2116536513,2114078920,2219300777,2622104183,3365279031,3724452935,3715120839,4724734887,5216932920,5320130874,6204086253,5851136268,6094646558,6217992082,6967883843,7285819232,7299000270,7915593591,9034530962,9723371022
Moldova,MDA,Net ODA provided to the least developed countries (% of GNI),DC.ODA.TLDC.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Net bilateral aid flows from DAC donors, Sweden (current US$)",DC.DAC.SWEL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0015,,9999.999776,29999.99933,9999.999776,90000.00358,959999.9785,2190000.057,2410000.086,2549999.952,4570000.172,4550000.191,7219999.79,8520000.458,11859999.66,17110000.61,13539999.96,20649999.62,12449999.81,18260000.23,18260000.23,12399999.62,17139999.39,11609999.66,13140000.34,13539999.96,16010000.23,15960000.04,14560000.42,16700000.76,
Moldova,MDA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.97,9.45,8.862,8.714,9.259,7.814,6.208,3.7,2.515,4.06,4.305,3.512,2.755,2.578,2.045,2.033,2.187,2.069,1.433,1.722,1.267,1.05,1.152
Moldova,MDA,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.147,3.767,3.404,3.222,3.213,2.535,1.803,0.952,0.438,0.727,0.595,0.529,0.319,0.459,0.557,0.856,0.405,0.884,0.45,0.62,0.543,0.225,0.376
Moldova,MDA,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.952,7.715,7.448,11.912,10.495,15.574,15.345,19.416,21.388,16.069,16.536,15.263,18.194,19.829,18.892,17.169,14.467,11.246,15.476,17.968,14.973,13.19,12.245,9.326,12.353,10.961,11.849,7.106,10.379,10.771,9.133,8.11
Moldova,MDA,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.616,7.04,6.765,10.795,9.464,13.992,13.729,17.309,18.988,15.119,14.112,12.703,17.198,17.699,18.496,16.11,13.878,12.545,15.002,15.083,15.779,13.471,12.595,9.846,12.714,11.505,13.013,6.73,9.345,12.077,9.481,8.879
Moldova,MDA,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.45,33.34,34.62,38.85,35.47,35.28,19.14,19.2,18.76,18.02,16.7,15.31,16.12,17.37,18.42,20.76,21.3,20.31,14.48,12.36,13.64,9.63,8.98
Moldova,MDA,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.388,68.978,66.233,63.695,60.476,58.934,61.284,60.922,62.007,63.439,64.969,65.972,65.116,64.678,70.562,72.294,72.99,71.237,69.404,73.283,73.744,76.721,75.959
Moldova,MDA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.959,58.643,59.136,59.355,59.562,59.516,59.953,59.785,60.334,60.605,60.409,59.899,59.277,54.502,51.754,50.206,49.995,47.807,47.376,46.239,44.981,45.629,43.567,44.518,46.937,48.208,48.685,48.271,47.602,46.934,45.083,46.526,46.009
Moldova,MDA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.715,53.483,54.051,54.309,54.554,54.501,55.022,54.823,55.486,55.818,55.58,54.963,54.225,49.12,47.943,47.515,43.01,42.183,41.582,39.722,38.646,39.314,38.212,38.594,40.054,41.194,41.302,40.409,39.278,38.159,36.15,36.382,37.859
Moldova,MDA,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.376,38.424,39.036,43.347,40.866,43.47,50.046,51.962,53.31,55.26,60.614,62.584,64.794,67.706,70.434,70.429,70.021,68.272,67.384,68.89,68.878,70.487,69.315
Moldova,MDA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.213,60.946,61.504,61.805,62.063,62.04,62.458,62.269,62.795,63.057,62.878,62.394,61.775,56.722,54.965,53.576,51.217,49.901,49.57,48.03,46.822,47.303,45.619,46.404,48.532,49.949,50.271,49.668,49.349,48.954,47.064,48.434,
Moldova,MDA,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.33,,,,,,,,,,,36.424,33.311,31.634,27.449,25.242,24.023,31.381,29.395,30.859,34.712,40.833,41.511,41.497,42.554,43.872,47.164,43.595,41.51,36.606,38.749,38.303,38.985,36.91
Moldova,MDA,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.18,,,,,,,,,,,33.232,30.737,30.2,25.666,24.011,23.147,29.789,27.41,29.841,32.941,39.569,41.367,40.516,41.749,43.563,46.143,43.209,40.82,35.979,38.146,35.018,35.993,35.114
Moldova,MDA,"Children in employment, work only, male (% of male children in employment, ages 7-14)",SL.TLF.0714.WK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52611,,,,,,,,,0,,,,,,,,,,,,,
Moldova,MDA,"Children in employment, study and work (% of children in employment, ages 7-14)",SL.TLF.0714.SW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.15742,,,,,,,,,100,,,,,,,,,,,,,
Moldova,MDA,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.90058,,,,,,,,,100,,,,,,,,,,,,,
Moldova,MDA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.41462,40.92379,39.97893,40.35274,42.03226,42.10843,43.68164,39.70768,37.45823,35.24362,35.06808,35.91362,40.94964,43.25986,43.33969,48.2103,48.49261,49.26458,52.54945,53.82521,53.72607,54.27034,53.49998,50.18194,48.68239,47.03908,48.78339,45.09764,45.00512,45.82978,45.90774,
Moldova,MDA,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49,,,,,,,,,,,,,
Moldova,MDA,"Children in employment, self-employed, female (% of female children in employment, ages 7-14)",SL.SLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
Moldova,MDA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.79792,19.07621,16.89316,15.85947,15.20345,15.06026,14.76309,14.61633,13.64548,13.89148,13.90447,14.44521,16.05105,16.2462,16.0152,18.1912,18.74597,19.67228,19.27719,18.65339,18.74712,19.27881,17.68983,17.39294,17.11719,16.39413,15.68281,15.59011,15.61395,15.98988,16.46601,
Moldova,MDA,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.428913,6.585529,6.595507,6.870385,6.605521,6.581151,6.448312,6.469071,6.644787,7.170192,7.758511,7.580395,2.388295,1.025828,1.107209,2.927145,2.32523,2.382079,2.560394,2.664611,3.077134,2.339986,2.148225,2.406423,4.357942,4.634496,3.764856,5.455551,4.2354,4.308633,4.602804,
